# LS89 blade surface, meters, closed CCW/CW loop from LS89.p3d block0 j0 (pavanakumar/LS89)
0.03644112 0.05230253
0.03646237 0.05229608
0.03648341 0.05228896
0.03650421 0.05228119
0.03652477 0.05227277
0.03654505 0.05226372
0.03656504 0.05225403
0.03658471 0.05224373
0.03660405 0.05223281
0.03662305 0.05222130
0.03664167 0.05220919
0.03665990 0.05219651
0.03667773 0.05218327
0.03669514 0.05216947
0.03671211 0.05215514
0.03672862 0.05214029
0.03674466 0.05212492
0.03676021 0.05210906
0.03677525 0.05209273
0.03678978 0.05207593
0.03680378 0.05205868
0.03681723 0.05204101
0.03683012 0.05202292
0.03684244 0.05200444
0.03685417 0.05198558
0.03686531 0.05196637
0.03687585 0.05194682
0.03688577 0.05192694
0.03689506 0.05190677
0.03690371 0.05188632
0.03691172 0.05186560
0.03691909 0.05184465
0.03692579 0.05182347
0.03693182 0.05180210
0.03693719 0.05178054
0.03694188 0.05175883
0.03694589 0.05173699
0.03694921 0.05171503
0.03695184 0.05169297
0.03695379 0.05167085
0.03695504 0.05164867
0.03695560 0.05162647
0.03695546 0.05160426
0.03695463 0.05158207
0.03695310 0.05155991
0.03695088 0.05153781
0.03694798 0.05151579
0.03694438 0.05149387
0.03693805 0.05146301
0.03693082 0.05143235
0.03692519 0.05140890
0.03691907 0.05138341
0.03691242 0.05135571
0.03690520 0.05132562
0.03689735 0.05129292
0.03688883 0.05125739
0.03687956 0.05121878
0.03686950 0.05117682
0.03685856 0.05113123
0.03684668 0.05108170
0.03683377 0.05102787
0.03681975 0.05096938
0.03680451 0.05090583
0.03678795 0.05083677
0.03676996 0.05076173
0.03675041 0.05068019
0.03672917 0.05059159
0.03670609 0.05049531
0.03668101 0.05039070
0.03665375 0.05027702
0.03662414 0.05015350
0.03659195 0.05001928
0.03655697 0.04987344
0.03651895 0.04971496
0.03647763 0.04954276
0.03643270 0.04935565
0.03638386 0.04915233
0.03633075 0.04893140
0.03627299 0.04869135
0.03621018 0.04843051
0.03614186 0.04814708
0.03606754 0.04783912
0.03598666 0.04750450
0.03589866 0.04714092
0.03580288 0.04674589
0.03569865 0.04631678
0.03558527 0.04585088
0.03546181 0.04534459
0.03532739 0.04479441
0.03518103 0.04419656
0.03502171 0.04354689
0.03484829 0.04284095
0.03465961 0.04207386
0.03445445 0.04124061
0.03423145 0.04033545
0.03399044 0.03935741
0.03375082 0.03838489
0.03351262 0.03741793
0.03327587 0.03645678
0.03304046 0.03550130
0.03280622 0.03455129
0.03257299 0.03360679
0.03234060 0.03266786
0.03210890 0.03173483
0.03187757 0.03080744
0.03164635 0.02988563
0.03141498 0.02896948
0.03118323 0.02805909
0.03095096 0.02715493
0.03071776 0.02625642
0.03048341 0.02536365
0.03024771 0.02447668
0.03001056 0.02359590
0.02977180 0.02272137
0.02953112 0.02185257
0.02928841 0.02098958
0.02904358 0.02013248
0.02879676 0.01928203
0.02854768 0.01843755
0.02829622 0.01759881
0.02804236 0.01676590
0.02778612 0.01593898
0.02752772 0.01511881
0.02726681 0.01430431
0.02700337 0.01349558
0.02673743 0.01269272
0.02646902 0.01189605
0.02619810 0.01110557
0.02592445 0.01032096
0.02564802 0.00954233
0.02536867 0.00876980
0.02508621 0.00800333
0.02480047 0.00724307
0.02451122 0.00648925
0.02421821 0.00574201
0.02392110 0.00500149
0.02361910 0.00426690
0.02331222 0.00353952
0.02300006 0.00281980
0.02268205 0.00210794
0.02235756 0.00140417
0.02202393 0.00070471
0.02168660 0.00002270
0.02134503 -0.00064189
0.02099864 -0.00128902
0.02064618 -0.00191978
0.02028809 -0.00253210
0.01992379 -0.00312579
0.01955270 -0.00370061
0.01917376 -0.00425690
0.01878715 -0.00479312
0.01839248 -0.00530860
0.01798930 -0.00580273
0.01757728 -0.00627472
0.01715625 -0.00672364
0.01672599 -0.00714861
0.01628644 -0.00754862
0.01583807 -0.00792230
0.01538231 -0.00826778
0.01491789 -0.00858538
0.01444560 -0.00887391
0.01396656 -0.00913221
0.01348483 -0.00935815
0.01299974 -0.00955242
0.01251136 -0.00971520
0.01202179 -0.00984616
0.01153328 -0.00994537
0.01105236 -0.01001288
0.01057547 -0.01005072
0.01010412 -0.01005994
0.00964033 -0.01004184
0.00918590 -0.00999804
0.00874440 -0.00993073
0.00831483 -0.00984168
0.00789684 -0.00973251
0.00749129 -0.00960506
0.00709878 -0.00946114
0.00671968 -0.00930250
0.00635423 -0.00913082
0.00600220 -0.00894754
0.00566346 -0.00875401
0.00533790 -0.00855156
0.00502533 -0.00834138
0.00472548 -0.00812456
0.00443801 -0.00790206
0.00416258 -0.00767473
0.00389650 -0.00744126
0.00364205 -0.00720449
0.00339905 -0.00696527
